number,name,activity,address,addressy,coordinates,metro,area,phone,site,status,time,reach,inventory,services,premises,cameras,others
8.0032,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Красносельского района""","Мини-футбол, баскетбол, ОФП, ВФСК ГТО","ул. Массальского, д. 11","Ул. Массальского, участок 2 (у дома 11)",Array,"Проспект Ветеранов",Красносельский,"8(812) 365-98-51",Cfksz.krsl.gov.spb.ru,Работающая,"08.00 до 22.00",Да,,,,,
8.0033,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Красносельского района""",ОФП,"ул. Отважных, д. 4","Ул. Отважных, участок 10 (у дома 4)",Array,"Проспект Ветеранов",Красносельский,"8(812) 365-98-51",Cfksz.krsl.gov.spb.ru,"Временно не работающая в связи с проведением ремонтных работ","08.00 до 22.00",Да,,,,,
8.0034,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Красносельского района""",Мини-футбол,"ул. Партизана Германа, д. 11","Ул. Партизана Германа, участок 59 (у дома 11)",Array,"Проспект Ветеранов",Красносельский,"8(812) 365-98-51",Cfksz.krsl.gov.spb.ru,Работающая,"08.00 до 22.00",Да,,,,,
8.0035,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Красносельского района""",Мини-футбол,"ул. Партизана Германа, д. 21","Ул. Партизана Германа, д. 21",Array,"Проспект Ветеранов",Красносельский,"8(812) 365-98-51",Cfksz.krsl.gov.spb.ru,Работающая,"08.00 до 22.00",Да,,,,,
8.0036,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Красносельского района""",Мини-футбол,"ул. Партизана Германа, д. 28","Ул. Партизана Германа, участок 58 (у дома 28)",Array,"Проспект Ветеранов",Красносельский,"8(812) 365-98-51",Cfksz.krsl.gov.spb.ru,Работающая,"08.00 до 22.00",Да,,,,,
8.0037,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Красносельского района""","Мини-футбол, баскетбол, ОФП","ул. Партизана Германа, д. 41","Ул. Партизана Германа, участок 55 (у дома 41)",Array,"Проспект Ветеранов",Красносельский,"8(812) 365-98-51",Cfksz.krsl.gov.spb.ru,"Временно не работающая в связи с проведением ремонтных работ","08.00 до 22.00",Да,,,,,
8.0038,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Красносельского района""",Мини-футбол,"ул. Партизана Германа, д. 8, корп. 2","Ул. Партизана Германа, участок 56 (у дома 8, корпус 2)",Array,"Проспект Ветеранов",Красносельский,"8(812) 365-98-51",Cfksz.krsl.gov.spb.ru,Работающая,"08.00 до 22.00",Да,,,,,
8.0039,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Красносельского района""","Мини-футбол, баскетбол","ул. Пионерстроя, д. 15, корп. 3","Ул. Пионерстроя, участок 38 (у дома 15, корпус 3)",Array,"Проспект Ветеранов",Красносельский,"8(812) 365-98-51",Cfksz.krsl.gov.spb.ru,Работающая,"08.00 до 22.00",Да,,,,,
8.0040,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Красносельского района""","ОФП, ВФСК ГТО, настольный теннис, баскетбол","ул. Пионерстроя, д. 15, корп. 3","Ул. Пионерстроя, участок 37 (у дома 15, корпус 3)",Array,"Проспект Ветеранов",Красносельский,"8(812) 365-98-51",Cfksz.krsl.gov.spb.ru,"Временно не работающая в связи с проведением ремонтных работ","08.00 до 22.00",Да,,,,,
8.0041,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Красносельского района""",ОФП,"ул. Пограничника Гарькавого, д. 46, корп. 2","Ул. Пограничника Гарькавого, участок 40 (у дома 46, корпус 2)",Array,"Проспект Ветеранов",Красносельский,"8(812) 365-98-51",Cfksz.krsl.gov.spb.ru,Работающая,"08.00 до 22.00",Да,,1,,,
8.0042,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Красносельского района""","ВФСК ГТО, ОФП, пейнтбол, лазертаг","ул. Поселковая, д. 47","Ул. Поселковая, участок 2 (напротив д. 47)",Array,"Проспект Ветеранов",Красносельский,"8(812) 365-98-51",Cfksz.krsl.gov.spb.ru,"Временно не работающая в связи с проведением ремонтных работ","08.00 до 22.00",Да,,,,,
